int_rate,term,acc_open_past_24mths,annual_inc,dti,fico,loan_amnt,tot_hi_cred_lim,avg_cur_bal,total_bc_limit,period
5.32,36.0,1.0,58140.0,18.43,767.0,12000.0,144800.0,9646.0,35700.0,2018
11.55,60.0,11.0,72000.0,58.98,672.0,32000.0,725246.0,46779.0,33400.0,2018
11.99,36.0,6.0,73500.0,29.29,732.0,10500.0,134930.0,6539.0,24800.0,2018
30.79,60.0,9.0,57000.0,33.56,682.0,15650.0,229686.0,18485.0,7400.0,2018
11.8,60.0,8.0,32500.0,26.11,727.0,25000.0,190433.0,11611.0,9800.0,2018
11.98,60.0,3.0,68000.0,32.53,707.0,16000.0,294915.0,12373.0,44500.0,2018
9.92,60.0,10.0,120000.0,14.45,722.0,10000.0,350725.0,17501.0,28700.0,2018
20.89,36.0,2.0,92250.0,19.45,662.0,12000.0,398504.0,41354.0,10600.0,2018
16.14,36.0,0.0,17988.0,19.61,692.0,1000.0,22315.0,1745.0,0.0,2018
14.47,36.0,7.0,45000.0,12.59,712.0,4200.0,24120.0,4024.0,2500.0,2018
9.43,36.0,3.0,114589.0,7.71,682.0,6950.0,40100.0,3219.0,15000.0,2018
14.08,36.0,1.0,85000.0,4.56,727.0,20000.0,260396.0,36505.0,3500.0,2018
14.47,36.0,2.0,31000.0,15.18,712.0,3000.0,20533.0,2820.0,5100.0,2018
9.58,36.0,8.0,75000.0,6.91,712.0,19000.0,190920.0,11244.0,23400.0,2018
6.72,36.0,4.0,55000.0,21.93,777.0,10000.0,83157.0,5034.0,27000.0,2018
10.47,36.0,7.0,80000.0,9.53,682.0,3000.0,35055.0,2187.0,5100.0,2018
12.13,36.0,3.0,87000.0,12.17,707.0,3000.0,65458.0,2208.0,32000.0,2018
11.05,36.0,0.0,101400.0,18.25,707.0,9600.0,224150.0,15397.0,41700.0,2018
11.98,36.0,2.0,29300.0,13.48,717.0,8000.0,183676.0,13971.0,17000.0,2018
15.02,36.0,7.0,192000.0,19.5,707.0,25000.0,185288.0,7030.0,21800.0,2018
17.09,60.0,2.0,94000.0,3.45,677.0,12000.0,105475.0,13674.0,0.0,2018
7.84,60.0,6.0,70000.0,38.64,717.0,20000.0,453873.0,15318.0,95500.0,2018
7.96,36.0,3.0,93000.0,30.09,702.0,21000.0,248710.0,12338.0,39100.0,2018
16.14,36.0,3.0,39500.0,32.39,717.0,1000.0,162241.0,19726.0,4500.0,2018
14.07,36.0,6.0,32000.0,19.73,717.0,7000.0,33492.0,1385.0,9700.0,2018
11.05,36.0,1.0,39520.0,17.61,727.0,23500.0,246466.0,20630.0,9300.0,2018
20.39,36.0,8.0,38000.0,28.88,752.0,25225.0,92427.0,3416.0,43300.0,2018
18.94,60.0,16.0,51250.0,33.3,667.0,22550.0,86563.0,2734.0,25500.0,2018
7.21,36.0,1.0,36000.0,2.37,742.0,3000.0,7900.0,2708.0,7900.0,2018
14.07,60.0,8.0,120000.0,18.14,707.0,20000.0,711253.0,49622.0,33300.0,2018
17.97,36.0,6.0,50000.0,28.76,692.0,6000.0,73943.0,7115.0,4800.0,2018
9.93,36.0,3.0,40000.0,7.56,687.0,10000.0,174802.0,26892.0,17700.0,2018
7.21,36.0,5.0,50000.0,7.54,757.0,15000.0,256500.0,16276.0,65800.0,2018
18.45,60.0,3.0,40000.0,20.85,707.0,10000.0,52608.0,2504.0,6600.0,2018
10.9,60.0,1.0,38000.0,13.52,737.0,15000.0,36725.0,1945.0,29500.0,2018
9.43,36.0,6.0,165000.0,3.61,782.0,38000.0,78411.0,694.0,62700.0,2018
20.89,36.0,10.0,62500.0,24.1,682.0,10125.0,399017.0,23297.0,23600.0,2018
18.45,36.0,5.0,120000.0,28.93,682.0,6000.0,117946.0,6323.0,43600.0,2018
10.08,60.0,7.0,37759.0,13.57,812.0,10000.0,95626.0,1248.0,59400.0,2018
11.55,36.0,10.0,60000.0,16.08,717.0,6000.0,292759.0,23098.0,6200.0,2018
22.9,60.0,1.0,65000.0,19.94,697.0,12000.0,127889.0,27123.0,12600.0,2018
12.61,36.0,18.0,100000.0,27.14,672.0,10000.0,483900.0,37261.0,25700.0,2018
21.85,60.0,5.0,60000.0,15.64,677.0,10000.0,31234.0,2847.0,17500.0,2018
10.9,36.0,2.0,150000.0,3.66,682.0,16000.0,16431.0,3727.0,800.0,2018
10.42,60.0,6.0,70000.0,22.03,742.0,36000.0,267247.0,16572.0,36200.0,2018
19.42,36.0,4.0,0.0,,662.0,12000.0,22905.0,471.0,6900.0,2018
10.9,36.0,3.0,56000.0,36.38,667.0,15000.0,84977.0,7606.0,11200.0,2018
20.89,36.0,4.0,30000.0,28.64,687.0,6000.0,48582.0,1703.0,13600.0,2018
5.31,36.0,1.0,69000.0,24.03,747.0,20000.0,223294.0,15490.0,26100.0,2018
6.08,36.0,1.0,49380.0,18.02,752.0,7800.0,201266.0,25639.0,5300.0,2018
8.46,36.0,3.0,33000.0,7.49,747.0,5000.0,24939.0,805.0,10000.0,2018
8.46,36.0,1.0,57000.0,5.71,662.0,10000.0,14300.0,1942.0,11800.0,2018
11.06,36.0,9.0,130000.0,20.78,692.0,2000.0,476735.0,23990.0,14200.0,2018
10.08,36.0,8.0,52000.0,32.89,772.0,6400.0,362231.0,23518.0,19400.0,2018
14.47,36.0,5.0,62000.0,29.89,727.0,2000.0,104827.0,3287.0,33300.0,2018
7.21,36.0,7.0,59000.0,12.33,762.0,15000.0,45800.0,1241.0,23100.0,2018
6.07,36.0,7.0,104000.0,10.41,732.0,14000.0,356927.0,23193.0,45000.0,2018
23.88,36.0,4.0,158000.0,24.59,672.0,25000.0,167543.0,6565.0,45800.0,2018
19.03,36.0,2.0,38000.0,16.3,662.0,5000.0,31630.0,4185.0,9000.0,2018
10.42,60.0,6.0,100000.0,10.3,742.0,22400.0,388161.0,52603.0,9500.0,2018
7.21,36.0,11.0,150000.0,22.79,727.0,40000.0,607779.0,22128.0,82700.0,2018
5.31,36.0,9.0,79000.0,21.83,742.0,27000.0,344781.0,29958.0,40400.0,2018
10.9,36.0,3.0,41000.0,5.06,707.0,10000.0,20200.0,983.0,20200.0,2018
10.47,36.0,1.0,67000.0,3.6,667.0,10000.0,15100.0,1696.0,11400.0,2018
14.47,60.0,1.0,420000.0,4.55,722.0,40000.0,499360.0,64153.0,39400.0,2018
18.45,60.0,0.0,29000.0,10.43,687.0,15000.0,173303.0,17963.0,7700.0,2018
10.42,60.0,3.0,172000.0,6.82,712.0,13900.0,296759.0,24813.0,23400.0,2018
10.07,36.0,7.0,60000.0,6.22,707.0,10000.0,25500.0,1065.0,22100.0,2018
12.73,36.0,5.0,38000.0,17.53,737.0,17200.0,30891.0,895.0,5800.0,2018
6.71,36.0,6.0,52000.0,21.7,742.0,21600.0,221241.0,11887.0,34500.0,2018
20.89,60.0,4.0,65000.0,17.32,662.0,20000.0,266539.0,52047.0,14900.0,2018
10.42,36.0,5.0,105000.0,13.7,662.0,21000.0,55654.0,3353.0,5500.0,2018
5.31,36.0,7.0,31000.0,49.75,712.0,23000.0,476765.0,28555.0,38500.0,2018
10.91,36.0,9.0,68748.0,11.4,722.0,4550.0,49215.0,5013.0,5800.0,2018
5.32,36.0,3.0,35153.0,2.77,752.0,2900.0,2400.0,0.0,0.0,2018
10.9,60.0,1.0,100000.0,5.1,727.0,25000.0,207134.0,22664.0,30300.0,2018
14.07,36.0,13.0,9000.0,78.13,662.0,35000.0,47595.0,2579.0,4100.0,2018
5.31,36.0,2.0,159996.0,9.86,832.0,13000.0,504363.0,62640.0,50000.0,2018
7.96,36.0,1.0,57000.0,26.02,747.0,12700.0,215150.0,8006.0,32500.0,2018
8.81,36.0,3.0,34000.0,10.59,672.0,12000.0,20400.0,1530.0,18000.0,2018
7.84,36.0,4.0,75000.0,28.16,732.0,24000.0,268749.0,11744.0,47900.0,2018
7.84,36.0,10.0,60000.0,9.46,737.0,12000.0,218053.0,21601.0,24500.0,2018
10.91,36.0,6.0,96000.0,25.1,707.0,14400.0,591009.0,33176.0,36700.0,2018
11.06,36.0,0.0,100000.0,16.36,662.0,20000.0,481899.0,73244.0,17900.0,2018
28.72,60.0,4.0,50000.0,10.18,677.0,20000.0,53566.0,1808.0,17400.0,2018
10.56,36.0,4.0,46000.0,18.03,732.0,8000.0,59842.0,2887.0,6000.0,2018
14.07,36.0,1.0,55000.0,5.0,697.0,20000.0,9300.0,1079.0,4800.0,2018
9.93,60.0,7.0,64000.0,36.58,777.0,12800.0,311592.0,5791.0,101300.0,2018
20.89,60.0,6.0,51792.0,30.4,732.0,21000.0,177562.0,11489.0,59400.0,2018
10.56,36.0,8.0,81000.0,17.02,712.0,40000.0,68145.0,2050.0,21500.0,2018
6.71,36.0,1.0,70000.0,13.34,762.0,8000.0,56639.0,4033.0,31400.0,2018
11.06,36.0,3.0,146000.0,4.93,742.0,10000.0,54097.0,1662.0,37000.0,2018
6.11,36.0,11.0,72000.0,11.08,802.0,8400.0,274185.0,7569.0,68400.0,2018
6.07,36.0,0.0,190000.0,5.53,732.0,36000.0,337344.0,50005.0,55400.0,2018
21.45,60.0,2.0,48000.0,13.63,697.0,20000.0,43671.0,4963.0,19000.0,2018
24.84,60.0,3.0,66600.0,30.56,702.0,30000.0,98779.0,10778.0,10400.0,2018
11.31,36.0,5.0,28000.0,26.83,717.0,5000.0,54081.0,2839.0,20300.0,2018
6.83,36.0,8.0,185500.0,17.84,702.0,5000.0,467976.0,10509.0,106000.0,2018
16.91,36.0,4.0,75000.0,25.5,677.0,2500.0,64975.0,4783.0,7800.0,2018
7.46,36.0,5.0,40000.0,21.24,787.0,25000.0,60806.0,1826.0,37900.0,2018
7.21,36.0,7.0,84000.0,18.16,752.0,2500.0,314388.0,16700.0,63200.0,2018
20.89,36.0,2.0,42000.0,15.71,672.0,25000.0,22700.0,1769.0,8500.0,2018
8.19,36.0,7.0,150000.0,0.74,792.0,17000.0,130279.0,513.0,115100.0,2018
7.21,36.0,5.0,92000.0,7.79,757.0,10000.0,77336.0,2003.0,55000.0,2018
10.9,60.0,3.0,58406.0,11.53,712.0,13000.0,289259.0,23146.0,18400.0,2018
11.05,36.0,5.0,80000.0,14.94,687.0,5000.0,84450.0,4647.0,33500.0,2018
18.94,36.0,1.0,100000.0,23.32,662.0,30000.0,95947.0,8036.0,7700.0,2018
13.56,36.0,8.0,100000.0,13.94,667.0,10000.0,300362.0,24739.0,27400.0,2018
11.99,60.0,1.0,84000.0,36.3,692.0,32000.0,366035.0,11118.0,60800.0,2018
11.99,36.0,8.0,36000.0,24.4,667.0,3500.0,49833.0,2481.0,6500.0,2018
7.34,36.0,0.0,119809.0,5.08,747.0,9600.0,50567.0,9125.0,9000.0,2018
15.05,36.0,5.0,84000.0,13.31,717.0,1000.0,65953.0,3845.0,6700.0,2018
14.52,60.0,3.0,92000.0,23.21,727.0,40000.0,251759.0,8739.0,64100.0,2018
14.52,36.0,7.0,22000.0,15.22,662.0,3000.0,80563.0,9322.0,500.0,2018
6.83,36.0,4.0,195000.0,7.95,752.0,18000.0,96231.0,5811.0,31800.0,2018
21.85,60.0,7.0,103000.0,13.33,672.0,13000.0,207004.0,12309.0,14200.0,2018
7.02,36.0,17.0,56000.0,16.95,757.0,6000.0,67744.0,2246.0,21300.0,2018
10.07,36.0,2.0,60000.0,6.8,667.0,8400.0,16800.0,1779.0,11000.0,2018
14.07,36.0,8.0,100000.0,19.49,677.0,20000.0,88735.0,2937.0,27300.0,2018
13.56,36.0,6.0,24372.0,4.19,697.0,6300.0,11300.0,743.0,10300.0,2018
6.19,36.0,5.0,120000.0,10.67,722.0,9000.0,451558.0,33896.0,14300.0,2018
10.07,60.0,7.0,120000.0,2.55,697.0,12000.0,571058.0,276618.0,15300.0,2018
25.81,60.0,4.0,42336.0,24.52,677.0,10000.0,30339.0,2394.0,8900.0,2018
11.55,36.0,3.0,125000.0,11.11,672.0,30000.0,562984.0,72044.0,39900.0,2018
6.19,36.0,3.0,70000.0,14.59,707.0,10000.0,287693.0,25492.0,5100.0,2018
7.84,36.0,4.0,21000.0,10.46,737.0,6000.0,22100.0,734.0,13700.0,2018
12.61,60.0,2.0,125000.0,19.33,747.0,30000.0,209170.0,18994.0,60600.0,2018
7.96,36.0,5.0,80000.0,11.63,717.0,10000.0,174040.0,21006.0,24600.0,2018
7.34,36.0,2.0,55600.0,10.75,722.0,11000.0,222061.0,24565.0,14900.0,2018
14.47,36.0,1.0,37000.0,9.69,672.0,8000.0,22195.0,2146.0,6900.0,2018
20.89,60.0,3.0,22440.0,36.52,707.0,15000.0,58385.0,2768.0,30700.0,2018
20.89,60.0,10.0,88000.0,32.0,712.0,20000.0,439253.0,21297.0,39700.0,2018
6.08,36.0,0.0,140000.0,5.45,702.0,40000.0,161104.0,6722.0,24800.0,2018
12.61,36.0,1.0,51000.0,17.48,662.0,11000.0,42400.0,5869.0,2000.0,2018
18.06,36.0,5.0,30000.0,7.24,672.0,3100.0,16200.0,2186.0,5300.0,2018
17.47,36.0,1.0,32000.0,8.29,687.0,7200.0,88650.0,16935.0,9000.0,2018
18.06,36.0,3.0,80000.0,38.96,667.0,18150.0,153240.0,6887.0,2100.0,2018
15.49,36.0,3.0,51836.0,27.67,687.0,15000.0,46299.0,2850.0,8100.0,2018
12.73,36.0,8.0,52000.0,20.75,667.0,12000.0,240716.0,23785.0,17200.0,2018
26.77,36.0,8.0,75000.0,35.22,737.0,6900.0,92993.0,9052.0,15000.0,2018
10.42,36.0,7.0,75000.0,38.54,707.0,7200.0,157287.0,2962.0,60200.0,2018
12.61,36.0,3.0,50000.0,20.54,697.0,12000.0,59046.0,10685.0,20300.0,2018
24.84,60.0,6.0,73200.0,22.05,747.0,35000.0,108828.0,6461.0,30300.0,2018
12.62,36.0,3.0,60000.0,14.0,667.0,15000.0,36856.0,2806.0,4000.0,2018
17.97,60.0,4.0,65000.0,13.74,702.0,10000.0,213211.0,38004.0,5600.0,2018
7.84,60.0,9.0,184300.0,13.86,787.0,25000.0,526044.0,9074.0,104400.0,2018
13.59,60.0,5.0,78000.0,12.82,677.0,21000.0,40529.0,1874.0,21250.0,2018
7.84,36.0,1.0,58000.0,15.58,767.0,3000.0,217611.0,17375.0,19500.0,2018
10.41,36.0,2.0,25000.0,60.68,732.0,8800.0,134333.0,4377.0,75200.0,2018
12.73,36.0,3.0,103000.0,28.78,727.0,6250.0,392975.0,43572.0,44800.0,2018
17.47,36.0,5.0,65000.0,14.18,662.0,9050.0,206347.0,21302.0,10800.0,2018
14.07,36.0,5.0,25000.0,22.61,717.0,10000.0,28582.0,990.0,10500.0,2018
15.02,60.0,5.0,78000.0,19.63,692.0,30000.0,57841.0,2165.0,25600.0,2018
10.08,36.0,3.0,81000.0,3.56,777.0,5700.0,350100.0,28755.0,43300.0,2018
14.07,36.0,4.0,60000.0,20.32,702.0,2000.0,132945.0,6533.0,3900.0,2018
19.92,36.0,2.0,90000.0,23.15,672.0,20000.0,96567.0,3800.0,21050.0,2018
11.99,36.0,4.0,58000.0,12.91,662.0,15000.0,70819.0,9697.0,8900.0,2018
7.02,36.0,2.0,50000.0,15.53,742.0,10000.0,45868.0,2095.0,12500.0,2018
11.05,36.0,5.0,76000.0,8.7,662.0,5500.0,139633.0,16050.0,10400.0,2018
23.87,36.0,16.0,60400.0,21.65,677.0,4000.0,191194.0,7969.0,18700.0,2018
6.07,36.0,2.0,53400.0,18.16,827.0,6000.0,253591.0,10192.0,48100.0,2018
12.61,36.0,12.0,37200.0,5.29,707.0,5500.0,27200.0,429.0,23500.0,2018
11.8,60.0,3.0,37000.0,20.82,752.0,14400.0,170946.0,13095.0,21300.0,2018
5.32,36.0,6.0,84000.0,10.02,767.0,6000.0,559828.0,24177.0,126800.0,2018
17.09,36.0,3.0,113000.0,14.75,692.0,25000.0,301946.0,29772.0,23000.0,2018
16.91,36.0,5.0,44500.0,18.53,667.0,8400.0,32906.0,4527.0,8100.0,2018
11.06,36.0,11.0,60000.0,22.12,692.0,3000.0,195199.0,12662.0,37200.0,2018
28.72,60.0,0.0,84000.0,29.37,672.0,30000.0,107577.0,9842.0,0.0,2018
14.07,36.0,1.0,50000.0,13.83,722.0,10000.0,189490.0,30967.0,18800.0,2018
7.84,36.0,9.0,73000.0,27.27,737.0,22000.0,137584.0,4271.0,50500.0,2018
8.08,36.0,3.0,40800.0,18.88,682.0,15000.0,49121.0,3133.0,13700.0,2018
9.92,36.0,1.0,110000.0,9.0,702.0,4000.0,48968.0,10246.0,26000.0,2018
23.87,36.0,9.0,46000.0,22.7,682.0,6500.0,158855.0,10105.0,13900.0,2018
10.07,60.0,4.0,125000.0,5.32,687.0,40000.0,250300.0,13017.0,0.0,2018
8.46,36.0,7.0,70000.0,29.8,707.0,25000.0,340759.0,10580.0,35600.0,2018
9.43,36.0,6.0,50000.0,15.39,692.0,22000.0,57921.0,2443.0,45500.0,2018
7.84,36.0,3.0,42000.0,14.71,712.0,20000.0,195655.0,28123.0,13100.0,2018
5.31,36.0,4.0,500000.0,6.08,762.0,24000.0,1293046.0,109810.0,30000.0,2018
16.91,60.0,1.0,69000.0,12.94,732.0,18000.0,65064.0,4892.0,17400.0,2018
14.08,60.0,1.0,114400.0,26.65,747.0,28000.0,105000.0,22935.0,28000.0,2018
25.34,60.0,1.0,100000.0,6.22,672.0,20000.0,32537.0,2967.0,17700.0,2018
30.84,36.0,12.0,133869.0,14.93,662.0,10900.0,51354.0,2739.0,12200.0,2018
14.03,60.0,12.0,69000.0,23.79,707.0,23000.0,246001.0,8203.0,7700.0,2018
9.92,60.0,1.0,87250.0,13.99,682.0,16000.0,183765.0,41535.0,22000.0,2018
6.71,36.0,0.0,45000.0,5.97,692.0,12000.0,12500.0,1892.0,3800.0,2018
16.91,36.0,6.0,70000.0,12.45,672.0,6025.0,480125.0,42430.0,8700.0,2018
20.39,60.0,0.0,120000.0,7.47,667.0,35000.0,283533.0,70688.0,1500.0,2018
9.44,36.0,4.0,35000.0,28.94,722.0,10000.0,143243.0,6644.0,30700.0,2018
18.45,60.0,1.0,75000.0,15.97,687.0,24000.0,170977.0,28986.0,14500.0,2018
8.08,36.0,12.0,33600.0,8.39,712.0,4000.0,15800.0,249.0,10500.0,2018
10.9,36.0,2.0,48000.0,8.55,672.0,5000.0,12600.0,4000.0,12600.0,2018
10.72,36.0,4.0,120000.0,6.75,747.0,7500.0,433389.0,11687.0,115900.0,2018
6.11,36.0,2.0,31000.0,19.78,717.0,5500.0,41903.0,6925.0,13000.0,2018
22.35,60.0,6.0,60000.0,13.9,662.0,25000.0,34392.0,2206.0,5900.0,2018
16.14,36.0,6.0,60000.0,16.28,682.0,10000.0,186131.0,21661.0,2600.0,2018
19.03,60.0,2.0,84000.0,14.86,717.0,20000.0,220342.0,23960.0,24600.0,2018
22.35,36.0,3.0,57000.0,14.08,687.0,4475.0,298211.0,27613.0,1600.0,2018
6.67,36.0,8.0,51600.0,19.76,742.0,16000.0,72631.0,8215.0,24500.0,2018
6.07,36.0,2.0,85000.0,4.26,742.0,9500.0,267568.0,20198.0,17000.0,2018
15.02,36.0,5.0,210000.0,11.54,697.0,25400.0,681671.0,45827.0,64100.0,2018
13.58,36.0,9.0,100000.0,10.04,667.0,16000.0,318573.0,16128.0,13600.0,2018
10.42,36.0,3.0,25748.0,28.67,672.0,2500.0,52540.0,11398.0,1500.0,2018
9.58,36.0,8.0,75000.0,23.2,672.0,25000.0,104297.0,2758.0,57000.0,2018
16.01,36.0,7.0,62000.0,29.93,702.0,15000.0,77959.0,4607.0,6800.0,2018
18.94,60.0,28.0,85000.0,11.53,687.0,20800.0,203800.0,1081.0,177300.0,2018
12.61,36.0,4.0,120000.0,16.26,697.0,8000.0,333490.0,28998.0,4100.0,2018
9.58,60.0,4.0,70000.0,6.34,757.0,40000.0,329593.0,35188.0,69600.0,2018
12.61,36.0,4.0,32000.0,13.99,677.0,24000.0,11788.0,1827.0,1700.0,2018
16.46,60.0,20.0,75607.0,7.1,672.0,15000.0,189204.0,12455.0,4400.0,2018
6.08,36.0,4.0,4000.0,580.78,722.0,40000.0,603750.0,36568.0,107300.0,2018
16.91,36.0,3.0,117000.0,25.97,737.0,5000.0,331742.0,22247.0,15600.0,2018
18.94,36.0,0.0,25000.0,20.26,667.0,2500.0,17200.0,1338.0,5000.0,2018
16.01,36.0,6.0,36000.0,24.53,662.0,12000.0,25733.0,1794.0,7900.0,2018
9.58,36.0,3.0,30000.0,13.4,677.0,10500.0,15500.0,2693.0,13700.0,2018
19.42,36.0,4.0,222857.0,11.38,667.0,3600.0,95658.0,4438.0,7300.0,2018
10.08,36.0,8.0,78000.0,27.52,692.0,24000.0,390627.0,30817.0,44900.0,2018
12.98,36.0,3.0,115000.0,23.73,697.0,10000.0,121916.0,3530.0,38500.0,2018
7.97,36.0,3.0,110000.0,17.77,682.0,31000.0,203744.0,14608.0,45300.0,2018
14.08,36.0,11.0,79000.0,22.67,672.0,20000.0,155268.0,4877.0,94900.0,2018
6.11,36.0,2.0,46000.0,7.75,722.0,2100.0,36600.0,1372.0,34900.0,2018
19.92,60.0,7.0,150000.0,17.2,662.0,30000.0,98852.0,6308.0,20300.0,2018
16.91,60.0,2.0,36000.0,17.47,707.0,16800.0,35483.0,1827.0,5000.0,2018
15.02,36.0,3.0,65000.0,24.02,672.0,10800.0,227056.0,22700.0,6500.0,2018
18.94,36.0,8.0,70000.0,21.65,662.0,1200.0,43373.0,3202.0,2500.0,2018
15.02,36.0,15.0,182000.0,13.64,697.0,6500.0,143634.0,11601.0,10000.0,2018
14.47,36.0,7.0,43000.0,27.74,687.0,16000.0,76288.0,4104.0,32300.0,2018
16.02,60.0,6.0,85000.0,14.44,732.0,24000.0,213107.0,12829.0,19300.0,2018
12.61,36.0,9.0,33000.0,22.07,672.0,7650.0,58436.0,2482.0,5600.0,2018
14.03,36.0,3.0,28000.0,7.24,687.0,10000.0,21400.0,333.0,18400.0,2018
10.07,36.0,5.0,175000.0,16.61,687.0,12000.0,660111.0,37648.0,13000.0,2018
6.71,36.0,6.0,105000.0,14.21,717.0,10000.0,68925.0,5685.0,30500.0,2018
10.08,60.0,7.0,60000.0,29.62,777.0,40000.0,312503.0,12278.0,32900.0,2018
17.47,36.0,1.0,40000.0,7.11,672.0,4000.0,9800.0,1368.0,900.0,2018
19.92,36.0,3.0,28000.0,11.92,692.0,6000.0,35000.0,2520.0,11000.0,2018
16.14,60.0,7.0,92870.0,10.38,687.0,24000.0,538453.0,56922.0,6700.0,2018
10.72,36.0,3.0,68000.0,22.13,697.0,3600.0,347863.0,17163.0,41900.0,2018
11.8,60.0,5.0,77000.0,23.04,712.0,20000.0,383712.0,17399.0,15000.0,2018
22.35,36.0,2.0,90000.0,8.04,667.0,25000.0,53493.0,7560.0,25300.0,2018
14.03,36.0,1.0,70000.0,32.9,737.0,24000.0,94790.0,4219.0,52300.0,2018
7.35,36.0,1.0,30000.0,3.12,747.0,6600.0,9900.0,818.0,9900.0,2018
11.55,36.0,5.0,52000.0,50.98,692.0,35000.0,311689.0,20667.0,39100.0,2018
6.83,36.0,2.0,28800.0,18.33,732.0,5000.0,29043.0,5715.0,1800.0,2018
20.89,60.0,3.0,40000.0,1.65,667.0,10000.0,10500.0,295.0,10000.0,2018
16.01,60.0,3.0,75000.0,8.29,662.0,20000.0,43124.0,2744.0,16000.0,2018
8.46,36.0,3.0,91000.0,27.27,717.0,5800.0,372355.0,31226.0,16200.0,2018
15.04,60.0,5.0,122000.0,25.57,682.0,10000.0,318791.0,26535.0,8300.0,2018
16.01,36.0,10.0,37000.0,17.45,677.0,6000.0,45327.0,2431.0,9200.0,2018
6.19,60.0,6.0,36400.0,25.95,727.0,10500.0,101252.0,7581.0,17000.0,2018
7.46,36.0,11.0,100000.0,28.53,752.0,33325.0,400527.0,17000.0,28100.0,2018
11.05,36.0,3.0,38875.0,21.46,727.0,7800.0,192061.0,14033.0,22500.0,2018
16.14,36.0,2.0,46000.0,0.83,672.0,6000.0,211981.0,20203.0,2400.0,2018
7.35,36.0,9.0,50000.0,15.84,732.0,15000.0,249349.0,26520.0,21500.0,2018
5.31,36.0,7.0,150000.0,19.56,797.0,15000.0,301894.0,28796.0,30700.0,2018
16.91,60.0,7.0,65500.0,8.52,707.0,38000.0,220904.0,29560.0,12100.0,2018
6.71,36.0,5.0,130000.0,17.4,687.0,7000.0,199585.0,20835.0,9500.0,2018
28.72,60.0,8.0,84680.0,14.56,687.0,12000.0,311150.0,17899.0,9500.0,2018
10.42,36.0,4.0,60000.0,27.38,712.0,15000.0,203742.0,28778.0,3000.0,2018
12.13,60.0,0.0,88000.0,9.52,687.0,22000.0,30300.0,4554.0,16500.0,2018
17.47,36.0,5.0,39000.0,19.6,662.0,4000.0,75186.0,8501.0,8000.0,2018
8.81,36.0,6.0,100000.0,18.67,732.0,13000.0,352853.0,12452.0,42700.0,2018
8.19,60.0,2.0,80000.0,14.55,697.0,25000.0,65058.0,4894.0,37300.0,2018
11.06,36.0,7.0,190000.0,19.08,697.0,14575.0,662604.0,53521.0,52500.0,2018
8.46,36.0,4.0,80000.0,43.08,692.0,30000.0,146102.0,8947.0,15900.0,2018
7.56,36.0,3.0,45000.0,16.35,662.0,10000.0,26960.0,4295.0,8400.0,2018
11.98,36.0,6.0,41000.0,16.01,692.0,9600.0,113719.0,5802.0,8800.0,2018
27.27,60.0,3.0,21000.0,28.57,682.0,15000.0,29782.0,3567.0,12800.0,2018
10.42,60.0,6.0,55000.0,43.95,722.0,30000.0,494797.0,17826.0,42300.0,2018
30.79,60.0,2.0,85000.0,26.08,712.0,20800.0,137376.0,9993.0,10800.0,2018
12.73,36.0,8.0,60000.0,23.5,782.0,4800.0,242283.0,15265.0,16100.0,2018
12.62,36.0,13.0,50000.0,21.94,692.0,10000.0,251735.0,9739.0,32900.0,2018
14.07,36.0,16.0,145000.0,31.72,687.0,15000.0,370837.0,17826.0,36200.0,2018
21.45,36.0,2.0,10900.0,34.14,682.0,8000.0,16900.0,2630.0,15300.0,2018
20.89,36.0,4.0,80000.0,29.57,662.0,5000.0,87805.0,8534.0,2800.0,2018
6.83,36.0,4.0,52500.0,23.5,682.0,12000.0,61800.0,2434.0,24300.0,2018
22.35,36.0,2.0,38500.0,31.92,662.0,13550.0,51745.0,4989.0,20700.0,2018
16.91,36.0,3.0,139200.0,21.42,672.0,16000.0,634964.0,44788.0,41000.0,2018
17.97,60.0,8.0,33000.0,10.91,717.0,11000.0,222456.0,11613.0,27600.0,2018
13.58,36.0,2.0,35000.0,20.64,712.0,4000.0,34501.0,1616.0,13700.0,2018
14.47,36.0,6.0,23000.0,31.37,712.0,2000.0,31362.0,2184.0,3000.0,2018
14.07,36.0,4.0,83500.0,24.56,712.0,14400.0,90390.0,3784.0,20600.0,2018
10.56,60.0,3.0,54000.0,23.02,732.0,11000.0,83518.0,4144.0,25600.0,2018
10.08,60.0,2.0,85000.0,15.4,782.0,18000.0,284439.0,16469.0,50500.0,2018
15.02,36.0,7.0,54000.0,10.71,667.0,2000.0,20100.0,4076.0,4100.0,2018
16.01,60.0,5.0,120000.0,6.45,687.0,40000.0,74200.0,4705.0,42000.0,2018
12.62,60.0,8.0,88000.0,27.34,717.0,40000.0,600390.0,43025.0,8900.0,2018
20.89,36.0,8.0,85000.0,20.88,667.0,10000.0,78686.0,3892.0,14300.0,2018
16.14,36.0,2.0,48000.0,13.73,672.0,20000.0,28400.0,3581.0,23400.0,2018
28.72,60.0,2.0,33996.0,8.72,677.0,24000.0,18328.0,3729.0,0.0,2018
10.47,36.0,2.0,40000.0,16.14,677.0,5000.0,243787.0,38155.0,800.0,2018
13.58,36.0,8.0,45000.0,28.53,692.0,15000.0,57620.0,4835.0,2000.0,2018
